META Nbins 1500 Nquantiles 101 Nssbin 3 Nsfbin 5 Nnbbin 5
index aa  aai ss lowsf highsf lownb  highnb nsamp q000    q001    q002    q003    q004    q005    q006    q007    q008    q009    q010    q011    q012    q013    q014    q015    q016    q017    q018    q019    q020    q021   q022   q023   q024   q025   q026   q027   q028   q029   q030   q031   q032   q033   q034   q035   q036   q037   q038   q039   q040   q041   q042   q043   q044   q045   q046   q047   q048   q049   q050   q051   q052   q053   q054   q055   q056   q057   q058   q059   q060   q061   q062   q063   q064   q065   q066   q067   q068   q069   q070   q071   q072   q073   q074   q075   q076   q077   q078   q079   q080   q081   q082   q083   q084   q085   q086   q087   q088   q089   q090   q091   q092   q093   q094   q095   q096   q097   q098   q099   q100  
662   HIS 7   L  0.206 0.368  15.854 17.537 470   -11.717 -9.73   -9.157  -7.883  -7.454  -7.106  -6.626  -6.093  -5.927  -5.532  -5.351  -4.865  -4.618  -4.29   -4.126  -3.944  -3.821  -3.695  -3.513  -3.272  -3.222  -3.09  -2.678 -2.54  -2.461 -2.354 -2.146 -1.977 -1.835 -1.712 -1.389 -1.187 -1.003 -0.884 -0.732 -0.627 -0.488 -0.357 -0.215 -0.055 0.027  0.135  0.312  0.504  0.588  0.808  0.932  0.995  1.105  1.312  1.478  1.681  1.938  2.006  2.106  2.196  2.344  2.499  2.668  2.851  2.993  3.33   3.492  3.646  3.735  3.83   3.889  3.977  4.086  4.397  4.552  4.674  4.848  5.129  5.287  5.334  5.476  5.602  5.882  6.248  6.452  6.591  6.792  6.975  7.133  7.42   7.534  8.009  8.342  8.758  8.926  9.217  9.796  10.226 10.631 11.016 11.486 12.218 12.631 14.176 17.61 
663   HIS 7   L  0.206 0.368  17.537 19.058 257   -14.234 -11.464 -9.173  -8.111  -7.641  -7.363  -6.417  -5.961  -5.756  -5.558  -5.363  -4.994  -4.925  -4.73   -4.557  -4.375  -4.098  -3.742  -3.532  -3.482  -3.345  -3.185 -3.114 -3.056 -2.973 -2.821 -2.748 -2.613 -2.57  -2.272 -2.112 -1.787 -1.656 -1.589 -1.443 -1.406 -1.308 -1.221 -0.865 -0.539 -0.258 -0.125 0.137  0.349  0.452  0.598  0.771  0.795  0.873  1.03   1.104  1.185  1.297  1.481  1.576  1.72   1.874  2.066  2.134  2.216  2.309  2.449  2.592  2.839  2.971  3.063  3.187  3.273  3.428  3.579  3.712  4.022  4.173  4.39   4.647  4.829  5.12   5.226  5.243  5.514  5.562  5.781  5.92   6.277  6.793  7.116  7.4    7.606  7.994  8.596  8.985  10.303 10.417 12.193 12.566 13.341 14.128 14.858 16.505 17.576 27.109
664   HIS 7   L  0.206 0.368  19.058 21.099 420   -13.278 -10.002 -9.158  -8.832  -8.535  -7.843  -7.595  -7.265  -6.84   -6.048  -5.81   -5.622  -5.372  -5.227  -5.025  -4.518  -4.237  -3.969  -3.743  -3.603  -3.282  -3.047 -2.877 -2.708 -2.676 -2.494 -2.39  -2.265 -2.143 -1.981 -1.754 -1.649 -1.463 -1.272 -1.04  -0.977 -0.865 -0.811 -0.69  -0.621 -0.54  -0.466 -0.251 -0.144 -0.099 0.171  0.334  0.506  0.542  0.797  0.877  0.957  1.235  1.496  1.587  1.723  1.885  2.015  2.164  2.559  2.7    2.815  2.959  3.018  3.237  3.334  3.447  3.683  3.855  4.096  4.351  4.509  4.688  4.979  5.269  5.571  5.706  5.88   5.955  6.198  6.543  6.663  7.081  7.447  7.764  7.851  7.994  8.249  8.531  9.208  9.619  9.856  10.218 10.531 11.406 12.021 12.211 12.748 15.955 17.694 21.142
665   HIS 7   L  0.206 0.368  21.099 30.5   419   -12.773 -11.102 -9.695  -9.215  -8.836  -8.498  -8.067  -7.769  -7.385  -6.863  -6.616  -6.262  -6.091  -5.779  -5.315  -4.879  -4.571  -4.477  -4.29   -4.153  -4.012  -3.788 -3.591 -3.204 -3.033 -2.886 -2.743 -2.609 -2.418 -2.274 -2.153 -1.983 -1.809 -1.516 -1.293 -1.197 -1.116 -1.005 -0.869 -0.752 -0.515 -0.332 -0.133 0.018  0.178  0.362  0.533  0.737  0.856  1.321  1.508  1.59   1.667  1.751  1.793  1.93   2.17   2.259  2.425  2.517  2.747  2.979  3.083  3.169  3.38   3.659  3.773  4.053  4.166  4.218  4.383  4.497  4.673  5.058  5.368  5.457  5.878  6.09   6.483  6.597  6.769  6.921  7.249  7.563  7.981  8.206  8.676  8.991  9.327  9.601  10.21  10.768 11.28  12.144 12.612 13.766 15.096 16.308 18.799 21.221 27.758
666   HIS 7   L  0.368 0.59   5.5    12.782 457   -12.021 -8.717  -8.083  -7.575  -7.307  -6.601  -6.315  -6.165  -5.912  -5.734  -5.377  -5.088  -4.732  -4.451  -4.29   -3.744  -3.46   -3.331  -3.137  -3.059  -2.901  -2.796 -2.733 -2.606 -2.457 -2.367 -2.281 -2.059 -1.896 -1.71  -1.603 -1.346 -1.154 -0.964 -0.858 -0.796 -0.417 -0.301 -0.258 -0.082 0.024  0.102  0.221  0.368  0.532  0.659  0.751  0.818  1.017  1.112  1.21   1.364  1.534  1.678  1.815  2.007  2.096  2.172  2.426  2.602  2.67   2.76   2.841  2.891  3.013  3.178  3.421  3.502  3.615  3.777  4.073  4.31   4.441  4.751  4.946  5.128  5.336  5.623  5.706  5.877  6.108  6.326  6.428  6.613  6.701  6.977  7.372  7.818  8.192  8.649  8.849  9.203  9.687  10.04  10.64  10.873 11.741 12.326 13.471 15.369 24.674
667   HIS 7   L  0.368 0.59   12.782 14.539 212   -13.801 -9.391  -8.846  -8.025  -7.372  -6.648  -6.359  -5.963  -5.708  -5.597  -5.402  -5.209  -5.02   -4.73   -4.567  -4.354  -4.202  -4.035  -3.999  -3.847  -3.622  -3.394 -3.27  -3.12  -2.829 -2.596 -2.447 -2.336 -2.177 -2.115 -1.955 -1.9   -1.814 -1.781 -1.668 -1.625 -1.502 -1.465 -1.451 -1.32  -1.25  -1.176 -1.094 -0.995 -0.718 -0.67  -0.569 -0.417 -0.315 -0.163 -0.108 0.054  0.139  0.572  0.737  0.894  1.051  1.21   1.313  1.45   1.49   1.599  1.915  2.163  2.309  2.423  2.619  2.777  2.93   3.073  3.126  3.223  3.276  3.514  3.907  3.989  4.181  4.401  4.52   4.782  5.285  5.442  5.569  5.848  6.298  6.469  6.718  6.823  6.901  7.123  7.459  7.832  8.167  8.833  9.089  9.927  11.164 11.85  12.662 14.795 18.059
668   HIS 7   L  0.368 0.59   14.539 16.06  476   -11.749 -9.417  -7.906  -6.884  -6.66   -6.284  -5.735  -5.375  -5.109  -4.949  -4.819  -4.597  -4.287  -4.155  -3.99   -3.79   -3.594  -3.397  -3.254  -3.117  -2.972  -2.81  -2.639 -2.45  -2.354 -2.216 -1.988 -1.726 -1.649 -1.567 -1.363 -1.294 -1.171 -1.029 -0.92  -0.784 -0.642 -0.437 -0.214 -0.048 0.263  0.403  0.511  0.609  0.663  0.836  0.889  0.926  1.036  1.192  1.364  1.505  1.596  1.67   1.806  1.91   1.992  2.143  2.305  2.445  2.7    2.852  2.913  2.943  3.151  3.326  3.501  3.686  3.782  4.037  4.165  4.466  4.651  4.745  5.033  5.323  5.581  5.695  5.951  6.11   6.412  6.534  6.75   7.053  7.22   7.441  7.69   8.124  8.401  8.598  8.698  9.227  10.237 10.41  10.951 11.463 12.076 12.556 13.262 14.057 16.082
669   HIS 7   L  0.368 0.59   16.06  17.845 378   -11.231 -9.526  -8.789  -8.355  -6.85   -6.219  -5.951  -5.677  -5.326  -4.97   -4.831  -4.567  -4.345  -4.157  -3.922  -3.77   -3.574  -3.491  -3.458  -3.359  -3.142  -3.077 -2.782 -2.574 -2.524 -2.383 -2.32  -2.23  -2.054 -1.839 -1.734 -1.429 -1.348 -1.207 -0.983 -0.941 -0.754 -0.67  -0.428 -0.351 -0.217 0.013  0.18   0.347  0.434  0.576  0.676  0.745  0.876  0.975  1.078  1.212  1.489  1.624  1.696  1.772  1.92   2.01   2.336  2.554  2.596  2.803  2.979  3.081  3.156  3.247  3.388  3.5    3.6    4.059  4.116  4.208  4.308  4.405  4.502  4.648  4.944  5.077  5.3    5.443  5.68   5.86   5.99   6.212  6.387  6.596  6.697  6.985  7.171  7.601  8.074  8.568  9.346  9.692  9.985  10.73  11.291 11.819 12.351 14.116 20.484
670   HIS 7   L  0.368 0.59   17.845 30.5   365   -11.434 -9.903  -9.155  -7.53   -7.311  -6.873  -6.622  -6.22   -5.892  -5.406  -5.034  -4.895  -4.656  -4.248  -4.059  -3.784  -3.559  -3.308  -3.182  -2.865  -2.739  -2.574 -2.519 -2.385 -2.242 -2.165 -1.966 -1.814 -1.678 -1.329 -1.251 -1.006 -0.935 -0.795 -0.557 -0.46  -0.397 -0.227 -0.181 -0.144 -0.045 0.188  0.285  0.35   0.531  0.605  0.713  0.88   1.012  1.142  1.221  1.398  1.6    1.665  1.827  1.973  2.036  2.111  2.338  2.436  2.543  2.787  3.005  3.1    3.396  3.644  3.921  4.084  4.181  4.352  4.467  4.618  4.697  4.732  4.893  4.913  5.054  5.437  5.632  5.812  5.978  6.137  6.277  6.535  6.761  7.076  7.116  7.474  7.811  8.552  8.883  9.295  10.329 10.536 11.735 12.396 12.867 14.835 15.408 17.117 27.346
671   HIS 7   L  0.59  1      5.5    8.26   348   -32.822 -7.573  -5.969  -5.426  -5.283  -4.735  -4.33   -3.99   -3.461  -3.148  -2.724  -2.622  -2.36   -2.105  -1.992  -1.822  -1.765  -1.434  -1.209  -1.035  -0.97   -0.855 -0.721 -0.558 -0.442 -0.262 -0.199 -0.036 0.072  0.154  0.171  0.216  0.327  0.356  0.418  0.516  0.576  0.685  0.725  0.955  0.981  1.085  1.184  1.265  1.367  1.427  1.464  1.575  1.677  1.797  1.898  1.961  2.065  2.142  2.203  2.257  2.422  2.561  2.705  2.808  2.974  3.146  3.243  3.278  3.336  3.503  3.65   3.943  4.053  4.142  4.382  4.587  4.709  4.771  4.923  5.071  5.322  5.442  5.572  5.742  5.859  5.979  6.085  6.54   6.807  7.215  7.522  7.781  8.121  8.303  8.394  8.496  8.848  9.463  9.781  10.408 10.717 11.451 12.214 14.904 66.614
672   HIS 7   L  0.59  1      8.26   10.094 414   -8.789  -7.62   -6.01   -5.656  -5.42   -5.207  -5.001  -4.713  -4.343  -4.24   -3.89   -3.767  -3.662  -3.436  -3.279  -3.182  -2.967  -2.905  -2.68   -2.379  -2.094  -1.882 -1.701 -1.532 -1.32  -1.158 -1.103 -1.077 -0.944 -0.794 -0.617 -0.568 -0.457 -0.368 -0.263 -0.113 -0.028 0.038  0.132  0.186  0.307  0.352  0.442  0.556  0.633  0.75   0.796  0.959  1.037  1.207  1.246  1.362  1.491  1.552  1.64   1.751  1.865  2.032  2.09   2.261  2.397  2.456  2.698  2.77   2.834  2.984  3.116  3.243  3.334  3.435  3.599  3.676  3.75   3.899  3.973  4.07   4.216  4.301  4.542  4.744  4.877  5.058  5.299  5.574  5.644  5.746  5.956  6.096  6.275  6.428  6.606  6.75   7.235  7.434  7.707  8.112  8.769  9.575  10.464 11.745 18.132
673   HIS 7   L  0.59  1      10.094 11.601 509   -11.539 -8.188  -6.749  -5.699  -5.388  -4.951  -4.61   -4.33   -4.133  -4.034  -3.83   -3.512  -3.344  -3.206  -2.995  -2.853  -2.678  -2.574  -2.506  -2.378  -2.29   -2.203 -2.115 -1.967 -1.801 -1.511 -1.369 -1.261 -1.064 -0.91  -0.856 -0.778 -0.68  -0.618 -0.46  -0.36  -0.196 -0.074 0.086  0.23   0.386  0.465  0.622  0.871  0.975  1.018  1.086  1.19   1.327  1.355  1.476  1.611  1.764  1.908  2.004  2.086  2.22   2.291  2.379  2.492  2.6    2.712  2.832  2.911  2.979  3.075  3.167  3.246  3.367  3.508  3.684  3.773  3.897  3.996  4.176  4.413  4.541  4.686  4.925  5.079  5.125  5.264  5.371  5.477  5.645  5.779  6.165  6.372  6.688  6.939  7.185  7.505  7.766  8.195  8.756  9.359  10.109 11.452 12.811 15.264 16.051
674   HIS 7   L  0.59  1      11.601 13.525 213   -7.319  -6.633  -5.603  -5.264  -4.704  -4.276  -3.965  -3.766  -3.628  -3.373  -3.318  -3.159  -2.638  -2.584  -2.548  -2.527  -2.38   -2.296  -2.165  -2.125  -2.027  -1.952 -1.848 -1.702 -1.628 -1.561 -1.47  -1.235 -1.129 -1.025 -0.992 -0.902 -0.867 -0.801 -0.775 -0.631 -0.556 -0.386 -0.284 -0.143 -0.094 0.421  0.653  0.743  0.854  0.983  1.156  1.258  1.381  1.555  1.625  1.655  1.764  2.034  2.133  2.194  2.342  2.474  2.558  2.614  2.629  2.749  2.8    2.887  3.027  3.162  3.284  3.335  3.731  3.887  4.132  4.274  4.324  4.357  4.461  4.55   4.763  4.83   5.086  5.162  5.326  5.524  5.673  5.721  5.92   5.998  6.241  6.604  6.758  7.319  7.582  7.826  8.244  8.593  9.21   10.04  10.975 11.35  12.228 17.279 19.708
675   HIS 7   L  0.59  1      13.525 30.5   418   -35.396 -8.022  -7.109  -6.576  -6.244  -5.378  -5.136  -4.556  -4.397  -4.053  -3.893  -3.76   -3.406  -3.202  -3.03   -2.709  -2.558  -2.372  -2.268  -2.161  -2.037  -1.951 -1.817 -1.768 -1.666 -1.493 -1.196 -1.124 -0.962 -0.926 -0.817 -0.718 -0.614 -0.56  -0.462 -0.414 -0.37  -0.323 -0.278 -0.203 -0.115 0.026  0.162  0.262  0.371  0.538  0.643  0.707  0.775  0.916  1.055  1.215  1.348  1.408  1.594  1.733  1.831  1.955  1.982  2.014  2.108  2.266  2.32   2.505  2.643  2.689  2.785  2.895  3.173  3.21   3.46   3.597  3.891  4.066  4.22   4.397  4.566  4.721  4.745  4.896  5.008  5.23   5.492  5.683  5.98   6.231  6.469  6.679  6.83   7.182  7.473  7.851  8.379  9.105  9.845  10.28  10.97  11.359 12.516 16.977 21.76 
676   ILE 8   E  0     0      5.5    23.356 1297  -14.296 -10.566 -9.536  -8.791  -8.166  -7.398  -7.008  -6.554  -6.121  -5.962  -5.69   -5.307  -5.041  -4.812  -4.642  -4.435  -4.322  -4.137  -3.871  -3.655  -3.45   -3.184 -2.999 -2.821 -2.601 -2.485 -2.326 -2.129 -1.93  -1.775 -1.647 -1.48  -1.247 -1.096 -0.995 -0.886 -0.672 -0.433 -0.218 -0.054 0.156  0.26   0.471  0.618  0.744  0.96   1.157  1.323  1.49   1.661  1.769  1.899  2.093  2.251  2.373  2.518  2.737  2.874  3.007  3.133  3.275  3.48   3.839  3.981  4.152  4.27   4.491  4.651  4.822  5.015  5.163  5.434  5.625  5.792  6.137  6.282  6.509  6.728  6.888  7.161  7.404  7.843  8.08   8.334  8.539  8.851  9.092  9.588  10.008 10.439 10.9   11.42  12.042 12.514 13.376 14.249 14.976 16.341 17.744 19.342 30.674
677   ILE 8   E  0     0      23.356 24.985 1935  -14.104 -10.929 -9.896  -9.004  -8.579  -7.969  -7.538  -7.146  -6.703  -6.251  -5.943  -5.586  -5.387  -5.08   -4.903  -4.747  -4.518  -4.211  -4.016  -3.748  -3.458  -3.146 -2.916 -2.711 -2.548 -2.407 -2.222 -2.09  -1.989 -1.819 -1.582 -1.452 -1.31  -1.168 -1.008 -0.816 -0.657 -0.537 -0.368 -0.137 0.096  0.229  0.428  0.557  0.757  0.903  1.051  1.204  1.368  1.479  1.68   1.777  1.921  2.038  2.172  2.386  2.502  2.77   2.93   3.094  3.275  3.468  3.585  3.737  3.938  4.148  4.296  4.458  4.67   4.841  5.055  5.204  5.365  5.552  5.734  5.895  6.154  6.361  6.612  6.836  7.028  7.258  7.502  7.818  8.095  8.552  8.788  9.045  9.551  9.902  10.296 10.916 11.432 11.867 12.575 12.954 13.817 14.634 15.651 17.444 31.501
678   ILE 8   E  0     0      24.985 26.469 1085  -13.436 -10.875 -9.95   -9.443  -8.414  -7.76   -7.277  -6.937  -6.502  -6.323  -6.073  -5.816  -5.679  -5.509  -5.382  -5.202  -5.013  -4.86   -4.614  -4.365  -4.179  -4.028 -3.758 -3.591 -3.419 -3.109 -2.938 -2.683 -2.505 -2.401 -2.228 -2.049 -1.941 -1.832 -1.68  -1.483 -1.366 -1.296 -1.083 -0.926 -0.785 -0.678 -0.509 -0.317 -0.135 -0.016 0.153  0.321  0.547  0.647  0.779  0.896  1      1.186  1.345  1.601  1.673  1.873  2.019  2.079  2.256  2.431  2.571  2.69   2.811  3.134  3.361  3.593  3.782  4.005  4.175  4.273  4.405  4.551  4.884  5.109  5.396  5.55   5.63   5.939  6.182  6.46   6.6    6.782  7.088  7.659  8.07   8.467  8.778  8.931  9.366  9.811  10.266 10.791 11.547 12.012 12.504 13.802 14.64  18.114 23.933
679   ILE 8   E  0     0      26.469 28.307 1814  -14.897 -11.954 -10.926 -9.678  -9.04   -8.594  -8.15   -7.859  -7.491  -7.294  -7.054  -6.788  -6.579  -6.319  -5.896  -5.54   -5.282  -5.041  -4.845  -4.666  -4.398  -4.147 -4.016 -3.842 -3.671 -3.482 -3.293 -3.125 -2.924 -2.681 -2.542 -2.34  -2.194 -2.076 -1.891 -1.746 -1.624 -1.497 -1.34  -1.089 -0.914 -0.7   -0.543 -0.441 -0.302 -0.198 -0.009 0.152  0.352  0.525  0.635  0.823  0.945  1.162  1.283  1.429  1.595  1.793  1.923  2.038  2.201  2.416  2.636  2.801  2.945  3.098  3.228  3.382  3.611  3.888  3.991  4.148  4.348  4.492  4.73   4.906  5.078  5.358  5.62   5.906  6.247  6.418  6.7    6.937  7.223  7.556  7.854  8.269  8.72   9.017  9.362  9.822  10.018 10.636 11.227 11.716 12.489 13.402 14.988 16.821 22.599
680   ILE 8   E  0     0      28.307 30.5   1564  -15.409 -13.207 -11.364 -10.581 -9.879  -9.54   -9.217  -8.817  -8.551  -8.361  -8.124  -7.905  -7.577  -7.289  -7.166  -6.877  -6.648  -6.474  -6.154  -5.888  -5.652  -5.497 -5.312 -5.204 -5.047 -4.861 -4.648 -4.472 -4.337 -4.166 -4.01  -3.866 -3.674 -3.44  -3.319 -3.167 -3.028 -2.845 -2.671 -2.465 -2.291 -2.186 -2.041 -1.86  -1.685 -1.517 -1.366 -1.26  -1.163 -1.017 -0.856 -0.707 -0.576 -0.37  -0.243 -0.058 0.15   0.282  0.43   0.55   0.702  0.871  1.008  1.12   1.348  1.502  1.661  1.892  2.104  2.306  2.484  2.652  2.851  3.03   3.17   3.356  3.523  3.714  3.878  4.11   4.345  4.721  4.949  5.332  5.62   5.828  6.18   6.365  6.819  7.183  7.47   8.246  8.777  9.553  10.02  10.574 11.259 12.052 13.215 14.93  23.282
681   ILE 8   E  0     0.029  5.5    21.674 514   -13.569 -12.004 -11.049 -10.045 -9.605  -9.145  -8.671  -8.279  -7.92   -7.464  -7.174  -6.959  -6.308  -5.875  -5.578  -4.988  -4.707  -4.439  -4.223  -4.011  -3.888  -3.74  -3.57  -3.436 -3.291 -3.225 -2.969 -2.861 -2.735 -2.555 -2.466 -2.336 -2.215 -2.049 -1.933 -1.707 -1.539 -1.282 -1.07  -0.98  -0.746 -0.594 -0.347 -0.245 0.07   0.327  0.45   0.53   0.791  1.074  1.181  1.351  1.499  1.678  1.825  1.992  2.126  2.328  2.493  2.636  2.771  2.864  3.086  3.347  3.53   3.722  3.906  4.126  4.241  4.36   4.476  4.595  4.803  4.953  5.129  5.312  5.463  5.72   5.841  6.093  6.518  6.683  7.155  7.294  7.612  7.95   8.113  8.362  8.539  9.09   9.463  9.742  10.414 11.003 11.429 11.99  12.308 13.14  13.934 16.117 30.592
682   ILE 8   E  0     0.029  21.674 23.383 687   -14.96  -12.412 -11.26  -10.484 -9.445  -8.881  -8.495  -8.165  -7.69   -7.323  -7.043  -6.883  -6.733  -6.473  -6.295  -6.171  -6.038  -5.74   -5.578  -5.343  -5.053  -4.778 -4.521 -4.328 -4.091 -3.82  -3.658 -3.371 -3.204 -2.967 -2.888 -2.713 -2.549 -2.3   -2.219 -1.979 -1.808 -1.7   -1.509 -1.28  -1.093 -0.914 -0.842 -0.7   -0.544 -0.381 -0.252 -0.092 -0.004 0.102  0.263  0.446  0.688  0.848  0.983  1.125  1.263  1.485  1.698  1.871  1.993  2.27   2.414  2.511  2.759  2.956  3.14   3.3    3.52   3.681  3.956  4.121  4.346  4.565  4.72   4.93   5.096  5.209  5.593  5.978  6.332  6.501  6.822  7.2    7.471  7.619  7.892  8.213  8.649  9.072  9.223  9.598  10.021 10.44  11.224 11.973 12.905 14.012 15.312 17.583 24.415
683   ILE 8   E  0     0.029  23.383 25.01  373   -18.34  -9.685  -9.44   -9.305  -8.768  -8.492  -8.258  -7.599  -7.442  -7.186  -7.082  -6.822  -6.345  -6.157  -5.932  -5.686  -5.582  -5.204  -4.862  -4.601  -4.364  -4.107 -3.896 -3.782 -3.61  -3.474 -3.321 -3.129 -2.988 -2.789 -2.657 -2.377 -2.161 -1.879 -1.799 -1.641 -1.518 -1.349 -1.208 -1.11  -0.934 -0.764 -0.675 -0.507 -0.403 -0.329 -0.167 -0.085 0.014  0.1    0.314  0.534  0.616  0.742  0.937  1.008  1.158  1.278  1.425  1.536  1.908  2.168  2.237  2.296  2.339  2.518  2.717  2.834  3.095  3.287  3.457  3.682  3.779  4.09   4.179  4.295  4.358  4.558  4.842  5.302  5.689  6.035  6.31   6.636  6.733  6.833  7.125  7.659  7.898  8.159  8.741  9.042  9.999  11.101 11.294 11.676 12.798 13.313 14.141 17.246 19.622
684   ILE 8   E  0     0.029  25.01  26.907 645   -17.259 -12.732 -11.205 -10.221 -9.176  -8.447  -7.917  -7.692  -7.438  -7.04   -6.789  -6.644  -6.34   -5.948  -5.692  -5.592  -5.248  -4.988  -4.859  -4.724  -4.434  -4.25  -4.104 -3.824 -3.615 -3.459 -3.333 -3.263 -3.077 -2.977 -2.771 -2.567 -2.432 -2.21  -1.978 -1.853 -1.72  -1.572 -1.415 -1.195 -1.036 -0.829 -0.683 -0.595 -0.456 -0.354 -0.221 -0.091 -0.003 0.205  0.34   0.536  0.72   0.909  0.988  1.213  1.374  1.623  1.731  1.85   2.06   2.266  2.482  2.577  2.77   2.928  3.123  3.312  3.413  3.562  3.851  3.985  4.221  4.331  4.474  4.737  4.93   5.36   5.522  5.872  6.075  6.31   6.489  6.865  7.253  7.75   8.059  8.448  8.931  9.115  9.351  9.701  10.377 10.914 11.369 11.799 12.278 13.12  13.808 14.698 19.335
685   ILE 8   E  0     0.029  26.907 30.5   516   -14.892 -12.274 -11.412 -10.648 -10.377 -10.085 -9.833  -9.157  -8.96   -8.713  -8.164  -7.756  -7.558  -7.442  -7.088  -6.9    -6.656  -6.195  -5.795  -5.513  -5.241  -5.083 -4.844 -4.76  -4.494 -4.313 -4.161 -3.939 -3.814 -3.677 -3.564 -3.336 -3.102 -2.888 -2.758 -2.59  -2.388 -2.225 -2.143 -2.019 -1.948 -1.879 -1.793 -1.744 -1.55  -1.444 -1.294 -1.172 -1.053 -0.932 -0.761 -0.699 -0.531 -0.38  -0.27  -0.153 -0.07  0.096  0.179  0.323  0.545  0.752  0.831  1.045  1.146  1.368  1.564  1.827  2.009  2.063  2.153  2.305  2.521  2.676  2.817  2.958  3.051  3.255  3.429  3.612  3.789  4.01   4.198  4.418  4.8    5.604  5.979  6.173  6.423  6.987  7.293  7.486  8.041  8.455  9.086  9.565  10.526 11.345 11.977 13.18  17.485
686   ILE 8   E  0.029 0.111  5.5    19.25  545   -13.682 -9.818  -8.597  -7.081  -6.727  -6.382  -6.123  -5.637  -5.43   -4.901  -4.692  -4.409  -4.15   -4.014  -3.772  -3.394  -3.193  -3.072  -2.723  -2.593  -2.468  -2.198 -2.004 -1.931 -1.728 -1.539 -1.424 -1.274 -1.067 -0.874 -0.799 -0.655 -0.538 -0.393 -0.155 0.004  0.105  0.214  0.334  0.456  0.602  0.75   0.836  0.971  1.06   1.263  1.457  1.563  1.654  1.753  1.918  2.101  2.291  2.568  2.846  2.904  3.038  3.389  3.589  3.69   3.793  3.901  4.067  4.197  4.296  4.431  4.523  4.599  4.756  4.922  5.117  5.316  5.477  5.665  5.901  6.073  6.341  6.483  6.666  6.909  7.053  7.251  7.355  7.544  7.674  7.95   8.274  8.731  9.042  9.309  9.558  9.769  10.271 10.943 11.467 12.218 12.77  13.658 15.419 17.847 19.6  
687   ILE 8   E  0.029 0.111  19.25  20.985 673   -14.827 -12.283 -9.503  -8.592  -7.89   -7.34   -6.901  -6.593  -6.461  -6.33   -5.912  -5.546  -5.23   -4.899  -4.649  -4.447  -4.324  -3.98   -3.553  -3.351  -3.263  -3.061 -2.871 -2.771 -2.627 -2.324 -2.164 -1.995 -1.72  -1.549 -1.204 -0.889 -0.764 -0.554 -0.363 -0.267 -0.165 0.036  0.297  0.454  0.547  0.727  0.866  1.022  1.182  1.363  1.511  1.595  1.711  1.814  2.021  2.294  2.399  2.508  2.628  2.76   2.899  3.034  3.179  3.313  3.462  3.599  3.776  3.94   4.06   4.183  4.325  4.467  4.56   4.749  4.982  5.136  5.301  5.49   5.643  5.869  6.091  6.271  6.536  6.801  7.096  7.338  7.554  7.716  7.995  8.28   8.606  8.75   9.104  9.46   9.975  10.31  10.784 11.386 11.826 12.218 12.572 14.122 15.055 16.862 20.428
688   ILE 8   E  0.029 0.111  20.985 22.472 365   -14.494 -12.058 -10.002 -9.08   -8.479  -7.994  -7.507  -6.71   -6.381  -6.142  -5.972  -5.396  -5.194  -5.012  -4.771  -4.338  -4.096  -3.667  -3.449  -3.243  -3.147  -3.014 -2.951 -2.8   -2.65  -2.406 -2.356 -2.198 -2.031 -1.848 -1.681 -1.61  -1.459 -1.3   -1.041 -0.862 -0.751 -0.668 -0.46  -0.414 -0.245 -0.13  0.156  0.235  0.432  0.64   0.816  0.988  1.161  1.405  1.55   1.723  1.888  2.019  2.111  2.231  2.379  2.461  2.563  2.75   2.95   3.069  3.186  3.36   3.755  3.918  4.129  4.24   4.299  4.381  4.518  4.658  4.784  5.011  5.236  5.688  5.951  6.236  6.362  6.497  6.661  6.854  7.079  7.483  7.64   8.113  8.321  8.501  8.847  9.176  9.659  10.159 11.235 11.568 12.26  12.765 13.41  14.581 15.884 16.451 22.013
689   ILE 8   E  0.029 0.111  22.472 24.412 622   -15.195 -11.187 -9.368  -8.813  -7.948  -7.491  -6.899  -6.553  -6.245  -5.888  -5.605  -5.138  -4.869  -4.461  -4.203  -4.02   -3.83   -3.693  -3.6    -3.497  -3.375  -3.024 -2.81  -2.625 -2.356 -2.267 -2.149 -1.889 -1.73  -1.477 -1.329 -1.209 -0.958 -0.848 -0.714 -0.456 -0.282 -0.133 0.016  0.091  0.231  0.41   0.534  0.749  1.019  1.222  1.37   1.487  1.718  1.825  1.968  2.112  2.206  2.305  2.575  2.765  2.9    3.02   3.217  3.347  3.504  3.685  3.813  4.021  4.157  4.246  4.372  4.555  4.695  5.043  5.244  5.322  5.419  5.69   5.845  6.065  6.279  6.369  6.528  6.762  7.132  7.442  7.736  7.92   8.112  8.2    8.561  9.032  9.466  9.88   10.611 10.952 11.227 12.048 12.804 13.734 14.501 15.22  17.311 19.185 22.904
