META Nbins 1500 Nquantiles 101 Nssbin 3 Nsfbin 5 Nnbbin 5
index aa  aai ss lowsf highsf lownb  highnb nsamp q000   q001   q002   q003   q004   q005   q006   q007   q008   q009   q010   q011   q012   q013   q014   q015   q016   q017   q018   q019   q020   q021   q022   q023   q024   q025   q026   q027   q028   q029   q030   q031   q032   q033   q034   q035   q036   q037   q038   q039   q040   q041   q042   q043   q044   q045   q046   q047   q048   q049   q050   q051   q052   q053   q054   q055   q056   q057   q058   q059   q060   q061   q062   q063   q064   q065   q066   q067   q068   q069   q070   q071   q072   q073   q074   q075   q076   q077   q078   q079   q080   q081   q082   q083   q084   q085   q086   q087   q088   q089   q090    q091    q092    q093    q094    q095    q096    q097    q098    q099      q100     
758   LEU 10  E  0     0.035  23.009 24.522 402   -5.278 -4.989 -4.854 -4.793 -4.706 -4.684 -4.633 -4.593 -4.488 -4.458 -4.402 -4.335 -4.315 -4.296 -4.28  -4.229 -4.221 -4.18  -4.163 -4.127 -4.116 -4.087 -4.05  -4.035 -4.012 -3.986 -3.971 -3.946 -3.901 -3.862 -3.85  -3.833 -3.814 -3.786 -3.771 -3.724 -3.704 -3.678 -3.663 -3.632 -3.596 -3.545 -3.532 -3.468 -3.434 -3.401 -3.385 -3.372 -3.359 -3.338 -3.314 -3.299 -3.269 -3.207 -3.167 -3.124 -3.091 -3.033 -2.98  -2.958 -2.934 -2.919 -2.888 -2.832 -2.807 -2.778 -2.76  -2.728 -2.697 -2.676 -2.627 -2.6   -2.531 -2.471 -2.434 -2.384 -2.327 -2.305 -2.263 -2.217 -2.145 -1.973 -1.902 -1.832 -1.782 -1.657 -1.57  -1.474 -1.397 -1.25  -1.025  -0.911  -0.554  -0.406  -0.133  0.457   1.061   1.412   1.882   3.444     13.711   
759   LEU 10  E  0     0.035  24.522 26.431 651   -5.498 -5.005 -4.906 -4.836 -4.719 -4.643 -4.593 -4.554 -4.486 -4.467 -4.432 -4.406 -4.361 -4.324 -4.299 -4.272 -4.226 -4.198 -4.179 -4.165 -4.146 -4.094 -4.058 -4.016 -3.994 -3.963 -3.947 -3.918 -3.896 -3.88  -3.855 -3.827 -3.791 -3.758 -3.738 -3.718 -3.687 -3.661 -3.649 -3.632 -3.615 -3.59  -3.577 -3.553 -3.527 -3.514 -3.483 -3.466 -3.454 -3.405 -3.365 -3.319 -3.287 -3.268 -3.245 -3.227 -3.204 -3.154 -3.141 -3.109 -3.076 -3.03  -2.984 -2.962 -2.936 -2.872 -2.833 -2.79  -2.729 -2.692 -2.648 -2.622 -2.579 -2.518 -2.497 -2.46  -2.435 -2.398 -2.301 -2.264 -2.174 -2.125 -2.038 -1.993 -1.902 -1.82  -1.742 -1.674 -1.582 -1.368 -1.219  -1.119  -0.921  -0.715  -0.351  0.065   0.384   1.082   1.832   4.133     13.224   
760   LEU 10  E  0     0.035  26.431 30.5   488   -5.33  -5.118 -4.875 -4.812 -4.718 -4.65  -4.59  -4.57  -4.547 -4.48  -4.429 -4.387 -4.351 -4.312 -4.271 -4.254 -4.223 -4.191 -4.178 -4.154 -4.104 -4.08  -4.06  -4.035 -4.014 -3.981 -3.964 -3.947 -3.923 -3.902 -3.87  -3.854 -3.827 -3.801 -3.767 -3.749 -3.738 -3.707 -3.687 -3.662 -3.639 -3.613 -3.592 -3.571 -3.539 -3.496 -3.476 -3.455 -3.399 -3.335 -3.304 -3.254 -3.24  -3.2   -3.162 -3.122 -3.113 -3.049 -3.022 -3.001 -2.957 -2.939 -2.89  -2.857 -2.817 -2.794 -2.744 -2.698 -2.654 -2.614 -2.565 -2.518 -2.463 -2.424 -2.406 -2.346 -2.315 -2.258 -2.138 -2.044 -1.924 -1.848 -1.713 -1.641 -1.548 -1.478 -1.412 -1.319 -1.24  -1.157 -1.045  -0.785  -0.582  -0.458  0.267   0.692   1.044   2.06    3.19    8.534     26.494   
761   LEU 10  E  0.035 0.13   5.5    18.773 545   -5.562 -4.734 -4.506 -4.408 -4.341 -4.276 -4.192 -4.151 -4.088 -4.066 -4.049 -3.969 -3.924 -3.875 -3.828 -3.799 -3.764 -3.726 -3.708 -3.687 -3.668 -3.601 -3.568 -3.542 -3.471 -3.409 -3.36  -3.328 -3.306 -3.271 -3.221 -3.196 -3.18  -3.158 -3.115 -3.066 -3.029 -2.997 -2.965 -2.936 -2.926 -2.883 -2.858 -2.813 -2.786 -2.721 -2.682 -2.651 -2.639 -2.603 -2.572 -2.553 -2.509 -2.46  -2.435 -2.411 -2.386 -2.366 -2.35  -2.293 -2.258 -2.201 -2.182 -2.137 -2.112 -2.064 -2.039 -2.022 -1.997 -1.934 -1.86  -1.811 -1.762 -1.714 -1.689 -1.662 -1.622 -1.567 -1.502 -1.422 -1.361 -1.295 -1.217 -1.144 -1.066 -0.894 -0.778 -0.684 -0.518 -0.305 -0.131  0.088   0.348   0.538   1.078   1.379   1.718   2.242   2.898   5.436     12.396   
762   LEU 10  E  0.035 0.13   18.773 20.491 722   -5.237 -4.864 -4.67  -4.496 -4.433 -4.328 -4.293 -4.201 -4.143 -4.12  -4.098 -4.058 -4.006 -3.955 -3.904 -3.856 -3.832 -3.801 -3.766 -3.752 -3.714 -3.672 -3.656 -3.625 -3.606 -3.587 -3.557 -3.528 -3.515 -3.484 -3.433 -3.418 -3.399 -3.365 -3.353 -3.31  -3.271 -3.222 -3.19  -3.163 -3.126 -3.078 -3.049 -3.009 -2.995 -2.972 -2.952 -2.92  -2.907 -2.883 -2.856 -2.824 -2.799 -2.772 -2.726 -2.706 -2.675 -2.655 -2.622 -2.594 -2.584 -2.548 -2.525 -2.504 -2.448 -2.423 -2.371 -2.299 -2.227 -2.175 -2.109 -2.067 -2.042 -1.98  -1.934 -1.897 -1.85  -1.768 -1.714 -1.652 -1.579 -1.477 -1.386 -1.276 -1.157 -1.016 -0.92  -0.739 -0.594 -0.451 -0.335  -0.022  0.21    0.609   1.032   1.422   2.238   3.609   5.357   7.231     358.716  
763   LEU 10  E  0.035 0.13   20.491 21.992 417   -5.258 -4.971 -4.698 -4.57  -4.546 -4.503 -4.356 -4.313 -4.241 -4.211 -4.189 -4.157 -4.107 -4.066 -4.027 -4.01  -3.964 -3.939 -3.909 -3.885 -3.871 -3.846 -3.826 -3.81  -3.791 -3.737 -3.7   -3.658 -3.637 -3.613 -3.596 -3.556 -3.535 -3.507 -3.449 -3.434 -3.418 -3.402 -3.374 -3.316 -3.281 -3.26  -3.245 -3.215 -3.191 -3.172 -3.15  -3.129 -3.107 -3.072 -3.046 -2.994 -2.972 -2.948 -2.931 -2.917 -2.858 -2.824 -2.791 -2.723 -2.682 -2.597 -2.554 -2.524 -2.498 -2.428 -2.392 -2.362 -2.332 -2.287 -2.206 -2.165 -2.085 -2.021 -1.977 -1.912 -1.879 -1.783 -1.746 -1.701 -1.647 -1.606 -1.536 -1.424 -1.278 -1.152 -1.007 -0.848 -0.77  -0.641 -0.353  -0.047  0.057   0.255   0.734   1.198   2.513   3.693   5.583   8.319     13.264   
764   LEU 10  E  0.035 0.13   21.992 23.83  693   -5.126 -4.822 -4.618 -4.526 -4.481 -4.417 -4.353 -4.313 -4.261 -4.23  -4.158 -4.092 -4.043 -4.027 -3.989 -3.961 -3.937 -3.905 -3.874 -3.834 -3.819 -3.757 -3.725 -3.706 -3.683 -3.676 -3.65  -3.632 -3.61  -3.575 -3.557 -3.54  -3.487 -3.462 -3.449 -3.428 -3.407 -3.38  -3.35  -3.321 -3.255 -3.232 -3.194 -3.184 -3.156 -3.132 -3.094 -3.034 -2.986 -2.958 -2.924 -2.866 -2.815 -2.784 -2.754 -2.737 -2.687 -2.659 -2.637 -2.601 -2.563 -2.526 -2.496 -2.439 -2.412 -2.382 -2.342 -2.311 -2.271 -2.245 -2.192 -2.133 -2.115 -2.065 -2.009 -1.972 -1.914 -1.837 -1.781 -1.719 -1.65  -1.588 -1.514 -1.418 -1.366 -1.207 -1.096 -0.989 -0.847 -0.694 -0.643  -0.454  -0.262  0.053   0.314   0.616   1.791   2.896   3.58    8.573     68.941   
765   LEU 10  E  0.035 0.13   23.83  30.5   664   -5.29  -4.758 -4.673 -4.546 -4.46  -4.389 -4.312 -4.244 -4.226 -4.15  -4.121 -4.082 -4.049 -4.013 -3.99  -3.959 -3.923 -3.874 -3.844 -3.803 -3.772 -3.754 -3.734 -3.705 -3.688 -3.675 -3.657 -3.637 -3.618 -3.597 -3.578 -3.544 -3.505 -3.471 -3.435 -3.397 -3.373 -3.356 -3.309 -3.295 -3.271 -3.241 -3.209 -3.17  -3.147 -3.1   -3.074 -3.043 -2.997 -2.972 -2.918 -2.871 -2.838 -2.812 -2.775 -2.731 -2.708 -2.682 -2.65  -2.609 -2.547 -2.51  -2.465 -2.407 -2.377 -2.349 -2.31  -2.24  -2.182 -2.151 -2.129 -2.084 -2.037 -1.983 -1.942 -1.895 -1.872 -1.814 -1.75  -1.71  -1.671 -1.595 -1.569 -1.522 -1.483 -1.385 -1.153 -1.134 -1.063 -0.93  -0.826  -0.679  -0.471  -0.415  -0.117  0.156   0.782   1.324   2.019   3.647     13.095   
766   LEU 10  E  0.13  0.318  5.5    16.105 527   -5.018 -4.329 -4.172 -4.061 -3.998 -3.911 -3.772 -3.691 -3.644 -3.615 -3.55  -3.509 -3.481 -3.457 -3.405 -3.378 -3.352 -3.32  -3.269 -3.238 -3.212 -3.19  -3.14  -3.083 -3.029 -2.997 -2.961 -2.933 -2.899 -2.879 -2.843 -2.816 -2.763 -2.745 -2.708 -2.668 -2.633 -2.566 -2.531 -2.514 -2.486 -2.432 -2.402 -2.372 -2.339 -2.293 -2.28  -2.246 -2.201 -2.171 -2.151 -2.128 -2.071 -2.044 -2.005 -1.977 -1.923 -1.902 -1.873 -1.838 -1.782 -1.701 -1.685 -1.663 -1.636 -1.572 -1.546 -1.484 -1.446 -1.376 -1.345 -1.311 -1.23  -1.163 -1.118 -1.047 -0.954 -0.896 -0.806 -0.745 -0.695 -0.61  -0.472 -0.416 -0.182 -0.046 0.045  0.125  0.459  0.622  0.927   1.303   2.067   2.349   2.805   3.199   3.87    5.37    7.768   14.96     81.629   
767   LEU 10  E  0.13  0.318  16.105 17.689 772   -4.714 -4.347 -4.143 -4.031 -3.954 -3.869 -3.802 -3.751 -3.698 -3.65  -3.595 -3.568 -3.541 -3.495 -3.457 -3.39  -3.362 -3.337 -3.303 -3.271 -3.242 -3.201 -3.185 -3.142 -3.125 -3.079 -3.044 -3.013 -2.965 -2.92  -2.893 -2.845 -2.813 -2.789 -2.757 -2.714 -2.66  -2.621 -2.611 -2.557 -2.518 -2.492 -2.446 -2.416 -2.357 -2.318 -2.267 -2.251 -2.221 -2.194 -2.164 -2.108 -2.085 -2.065 -2.026 -2     -1.962 -1.913 -1.889 -1.867 -1.806 -1.772 -1.744 -1.68  -1.634 -1.584 -1.55  -1.512 -1.47  -1.445 -1.396 -1.324 -1.27  -1.216 -1.165 -1.098 -1.036 -0.988 -0.908 -0.835 -0.711 -0.609 -0.533 -0.372 -0.25  -0.095 0.049  0.165  0.343  0.586  0.836   1.027   1.349   1.755   1.946   2.419   3.086   3.742   4.554   6.684     52.814   
768   LEU 10  E  0.13  0.318  17.689 19.141 395   -4.725 -4.49  -4.375 -4.195 -4.099 -4.022 -3.958 -3.894 -3.838 -3.791 -3.73  -3.71  -3.639 -3.599 -3.56  -3.511 -3.491 -3.469 -3.44  -3.39  -3.373 -3.347 -3.31  -3.294 -3.273 -3.196 -3.135 -3.105 -3.065 -3.05  -3.014 -2.991 -2.977 -2.952 -2.931 -2.917 -2.881 -2.859 -2.831 -2.783 -2.724 -2.707 -2.66  -2.572 -2.547 -2.513 -2.474 -2.434 -2.41  -2.354 -2.341 -2.318 -2.303 -2.267 -2.243 -2.203 -2.174 -2.148 -2.122 -2.097 -2.036 -1.972 -1.932 -1.915 -1.873 -1.86  -1.821 -1.766 -1.755 -1.74  -1.695 -1.68  -1.549 -1.451 -1.405 -1.352 -1.305 -1.254 -1.136 -1.068 -1.027 -0.94  -0.846 -0.821 -0.627 -0.506 -0.407 -0.342 -0.305 -0.207 -0.066  0.216   0.298   0.728   1.161   1.515   1.592   2.612   3.285   5.119     8.444    
769   LEU 10  E  0.13  0.318  19.141 20.86  676   -4.809 -4.458 -4.374 -4.271 -4.188 -4.144 -4.086 -3.992 -3.962 -3.899 -3.872 -3.84  -3.8   -3.75  -3.67  -3.637 -3.588 -3.572 -3.55  -3.52  -3.5   -3.434 -3.38  -3.36  -3.302 -3.274 -3.25  -3.232 -3.206 -3.178 -3.118 -3.095 -3.075 -3.041 -3.003 -2.966 -2.937 -2.89  -2.87  -2.84  -2.774 -2.751 -2.729 -2.685 -2.63  -2.606 -2.591 -2.497 -2.473 -2.442 -2.386 -2.365 -2.317 -2.289 -2.248 -2.231 -2.194 -2.138 -2.109 -2.087 -2.043 -2.015 -1.994 -1.974 -1.941 -1.904 -1.853 -1.825 -1.781 -1.76  -1.712 -1.69  -1.632 -1.579 -1.477 -1.424 -1.369 -1.306 -1.24  -1.2   -1.107 -1.068 -0.928 -0.789 -0.591 -0.482 -0.35  -0.262 -0.104 0.046  0.238   0.408   0.566   0.848   1.322   1.866   2.706   3.158   4.621   6.562     34.887   
770   LEU 10  E  0.13  0.318  20.86  30.5   596   -4.826 -4.494 -4.357 -4.252 -4.151 -4.085 -4.042 -4.008 -3.965 -3.918 -3.882 -3.831 -3.79  -3.76  -3.715 -3.667 -3.629 -3.585 -3.513 -3.482 -3.44  -3.417 -3.386 -3.357 -3.321 -3.303 -3.267 -3.241 -3.222 -3.2   -3.176 -3.13  -3.091 -3.074 -3.028 -2.998 -2.977 -2.954 -2.945 -2.91  -2.895 -2.869 -2.838 -2.826 -2.811 -2.771 -2.756 -2.728 -2.7   -2.679 -2.66  -2.587 -2.496 -2.47  -2.426 -2.387 -2.356 -2.334 -2.306 -2.282 -2.232 -2.194 -2.176 -2.157 -2.116 -2.055 -2.002 -1.945 -1.873 -1.843 -1.778 -1.75  -1.706 -1.671 -1.625 -1.525 -1.488 -1.443 -1.332 -1.202 -1.143 -1.075 -1.027 -0.956 -0.873 -0.706 -0.576 -0.421 -0.236 -0.122 0.096   0.2     0.278   0.744   0.897   1.311   1.892   3.068   4.222   7.173     29.562   
771   LEU 10  E  0.318 1      5.5    10.8   690   -3.859 -3.415 -3.133 -2.993 -2.924 -2.848 -2.775 -2.696 -2.606 -2.548 -2.493 -2.43  -2.398 -2.327 -2.285 -2.234 -2.168 -2.124 -2.078 -2.023 -1.964 -1.916 -1.883 -1.852 -1.797 -1.769 -1.716 -1.674 -1.643 -1.591 -1.533 -1.506 -1.465 -1.437 -1.407 -1.357 -1.343 -1.301 -1.262 -1.222 -1.199 -1.178 -1.145 -1.112 -1.059 -1.032 -1.011 -0.986 -0.951 -0.905 -0.85  -0.792 -0.768 -0.737 -0.693 -0.668 -0.62  -0.602 -0.561 -0.546 -0.514 -0.472 -0.43  -0.384 -0.351 -0.314 -0.26  -0.215 -0.157 -0.129 -0.093 -0.055 0.007  0.047  0.108  0.129  0.168  0.239  0.336  0.398  0.464  0.553  0.72   0.838  1.016  1.167  1.355  1.495  1.651  1.769  1.993   2.131   2.311   2.489   2.743   2.961   3.689   4.209   5.418   8.656     40.661   
772   LEU 10  E  0.318 1      10.8   12.939 643   -3.898 -3.48  -3.366 -3.291 -3.238 -3.114 -3.055 -3.01  -2.926 -2.885 -2.825 -2.768 -2.705 -2.668 -2.64  -2.595 -2.548 -2.514 -2.477 -2.423 -2.388 -2.358 -2.315 -2.285 -2.27  -2.227 -2.179 -2.154 -2.114 -2.07  -2.026 -1.994 -1.956 -1.938 -1.915 -1.89  -1.853 -1.823 -1.804 -1.771 -1.732 -1.682 -1.65  -1.61  -1.585 -1.568 -1.55  -1.523 -1.467 -1.436 -1.411 -1.386 -1.363 -1.336 -1.309 -1.262 -1.233 -1.217 -1.178 -1.158 -1.121 -1.096 -1.056 -1.023 -1.005 -0.983 -0.954 -0.906 -0.872 -0.855 -0.835 -0.801 -0.752 -0.733 -0.706 -0.679 -0.628 -0.541 -0.458 -0.403 -0.351 -0.26  -0.181 -0.149 -0.017 0.045  0.153  0.239  0.395  0.635  0.849   1.121   1.299   1.677   2.052   2.63    3.224   4.2     5.3     7.588     60.638   
773   LEU 10  E  0.318 1      12.939 14.732 398   -4.02  -3.678 -3.544 -3.272 -3.19  -3.088 -3.009 -2.923 -2.855 -2.835 -2.82  -2.794 -2.737 -2.65  -2.587 -2.526 -2.481 -2.451 -2.416 -2.354 -2.338 -2.315 -2.292 -2.264 -2.249 -2.223 -2.202 -2.189 -2.119 -2.088 -2.072 -2.019 -1.997 -1.982 -1.943 -1.897 -1.86  -1.841 -1.821 -1.803 -1.781 -1.756 -1.721 -1.682 -1.633 -1.614 -1.603 -1.568 -1.534 -1.519 -1.495 -1.487 -1.467 -1.448 -1.439 -1.419 -1.357 -1.312 -1.265 -1.247 -1.206 -1.146 -1.109 -1.084 -1.054 -1.01  -0.973 -0.935 -0.889 -0.87  -0.837 -0.802 -0.759 -0.668 -0.638 -0.613 -0.529 -0.485 -0.414 -0.344 -0.273 -0.159 -0.064 0.059  0.269  0.402  0.621  0.886  1.086  1.439  1.574   2.071   2.389   2.879   3.281   3.544   4.023   5.643   6.634   7.778     11.153   
774   LEU 10  E  0.318 1      14.732 16.715 671   -4.245 -3.904 -3.726 -3.59  -3.457 -3.391 -3.354 -3.292 -3.221 -3.179 -3.136 -3.099 -3.022 -2.956 -2.918 -2.899 -2.848 -2.797 -2.747 -2.702 -2.684 -2.667 -2.612 -2.594 -2.571 -2.549 -2.522 -2.5   -2.477 -2.448 -2.421 -2.388 -2.368 -2.339 -2.313 -2.265 -2.238 -2.21  -2.187 -2.147 -2.106 -2.056 -2.006 -1.971 -1.958 -1.929 -1.904 -1.889 -1.876 -1.858 -1.824 -1.799 -1.773 -1.761 -1.733 -1.708 -1.682 -1.656 -1.631 -1.6   -1.542 -1.507 -1.491 -1.471 -1.455 -1.412 -1.357 -1.314 -1.271 -1.246 -1.231 -1.183 -1.128 -1.097 -1.045 -1.004 -0.972 -0.877 -0.793 -0.764 -0.721 -0.682 -0.591 -0.534 -0.479 -0.387 -0.299 -0.153 -0.08  0.051  0.124   0.233   0.538   0.761   0.922   1.646   1.921   3.162   4.051   6.229     20.434   
775   LEU 10  E  0.318 1      16.715 30.5   590   -4.667 -4.05  -3.815 -3.728 -3.673 -3.625 -3.592 -3.541 -3.5   -3.437 -3.352 -3.29  -3.228 -3.214 -3.165 -3.121 -3.107 -3.083 -3.039 -2.988 -2.966 -2.95  -2.893 -2.868 -2.821 -2.774 -2.725 -2.685 -2.644 -2.615 -2.592 -2.566 -2.554 -2.519 -2.494 -2.478 -2.457 -2.427 -2.4   -2.383 -2.359 -2.314 -2.299 -2.285 -2.252 -2.229 -2.213 -2.153 -2.124 -2.086 -2.07  -2.044 -2.006 -1.98  -1.945 -1.868 -1.84  -1.812 -1.775 -1.736 -1.684 -1.665 -1.622 -1.597 -1.539 -1.497 -1.468 -1.447 -1.379 -1.342 -1.309 -1.223 -1.199 -1.154 -1.116 -1.071 -1.016 -0.975 -0.936 -0.886 -0.858 -0.77  -0.719 -0.659 -0.528 -0.418 -0.31  -0.206 -0.099 0.06   0.199   0.525   0.711   1.014   1.31    1.775   2.102   2.76    3.682   5.695     8.988    
776   LEU 10  H  0     0      5.5    22.973 2012  -6.463 -5.801 -5.622 -5.542 -5.484 -5.414 -5.304 -5.253 -5.21  -5.163 -5.126 -5.086 -5.052 -5.025 -4.992 -4.968 -4.944 -4.917 -4.884 -4.869 -4.841 -4.818 -4.793 -4.773 -4.741 -4.718 -4.696 -4.671 -4.649 -4.63  -4.604 -4.578 -4.553 -4.53  -4.499 -4.476 -4.454 -4.432 -4.41  -4.385 -4.364 -4.341 -4.316 -4.295 -4.27  -4.245 -4.221 -4.202 -4.176 -4.148 -4.126 -4.092 -4.062 -4.02  -3.99  -3.969 -3.944 -3.919 -3.895 -3.857 -3.817 -3.793 -3.767 -3.725 -3.704 -3.671 -3.629 -3.597 -3.579 -3.56  -3.519 -3.481 -3.421 -3.374 -3.33  -3.273 -3.212 -3.157 -3.108 -3.038 -2.969 -2.902 -2.809 -2.716 -2.622 -2.481 -2.332 -2.188 -2.108 -1.967 -1.805  -1.66   -1.523  -1.297  -1.009  -0.536  0.169   1.096   3.2     5.956     377.13   
777   LEU 10  H  0     0      22.973 24.605 2750  -6.704 -5.818 -5.616 -5.531 -5.458 -5.372 -5.327 -5.284 -5.233 -5.198 -5.155 -5.115 -5.076 -5.035 -5.015 -4.99  -4.962 -4.943 -4.915 -4.893 -4.865 -4.835 -4.811 -4.788 -4.764 -4.744 -4.723 -4.702 -4.67  -4.653 -4.631 -4.612 -4.588 -4.57  -4.551 -4.537 -4.519 -4.499 -4.484 -4.461 -4.439 -4.424 -4.402 -4.383 -4.364 -4.338 -4.317 -4.288 -4.268 -4.248 -4.223 -4.198 -4.171 -4.152 -4.131 -4.105 -4.088 -4.06  -4.034 -4.013 -3.995 -3.967 -3.945 -3.907 -3.875 -3.848 -3.812 -3.777 -3.736 -3.695 -3.65  -3.597 -3.554 -3.506 -3.463 -3.416 -3.365 -3.28  -3.236 -3.184 -3.134 -3.081 -3.013 -2.939 -2.851 -2.733 -2.644 -2.52  -2.391 -2.235 -2.103  -1.937  -1.754  -1.623  -1.36   -0.949  -0.424  0.404   1.599   4.96      24.244   
778   LEU 10  H  0     0      24.605 26.082 1519  -6.107 -5.76  -5.602 -5.532 -5.453 -5.382 -5.321 -5.267 -5.231 -5.19  -5.151 -5.118 -5.081 -5.054 -5.029 -5.009 -4.982 -4.963 -4.94  -4.918 -4.893 -4.867 -4.847 -4.829 -4.8   -4.779 -4.747 -4.722 -4.709 -4.682 -4.662 -4.644 -4.629 -4.607 -4.582 -4.556 -4.532 -4.506 -4.492 -4.474 -4.454 -4.43  -4.402 -4.375 -4.354 -4.338 -4.317 -4.283 -4.263 -4.241 -4.227 -4.203 -4.181 -4.161 -4.13  -4.097 -4.059 -4.037 -4.013 -3.981 -3.946 -3.909 -3.867 -3.842 -3.823 -3.806 -3.779 -3.757 -3.723 -3.674 -3.642 -3.599 -3.566 -3.506 -3.472 -3.405 -3.358 -3.29  -3.238 -3.175 -3.109 -3.06  -2.993 -2.891 -2.808 -2.634 -2.551 -2.42  -2.297 -2.223 -2.026  -1.899  -1.707  -1.499  -1.201  -0.862  -0.294  0.288   0.928   4.509     1325.19  
779   LEU 10  H  0     0      26.082 27.874 2445  -6.397 -5.751 -5.568 -5.477 -5.413 -5.347 -5.31  -5.262 -5.223 -5.194 -5.158 -5.122 -5.091 -5.056 -5.025 -4.997 -4.972 -4.95  -4.921 -4.901 -4.873 -4.85  -4.829 -4.808 -4.777 -4.758 -4.731 -4.709 -4.69  -4.659 -4.642 -4.628 -4.611 -4.586 -4.564 -4.543 -4.523 -4.502 -4.479 -4.46  -4.444 -4.42  -4.396 -4.361 -4.333 -4.313 -4.293 -4.268 -4.242 -4.226 -4.203 -4.176 -4.149 -4.114 -4.093 -4.064 -4.044 -4.023 -3.999 -3.978 -3.958 -3.921 -3.899 -3.875 -3.847 -3.816 -3.781 -3.745 -3.712 -3.679 -3.641 -3.614 -3.585 -3.544 -3.501 -3.442 -3.403 -3.334 -3.271 -3.21  -3.154 -3.087 -3.007 -2.928 -2.83  -2.732 -2.622 -2.515 -2.363 -2.26  -2.157  -2.065  -1.884  -1.676  -1.416  -1.131  -0.834  -0.117  0.857   3.023     28.462   
780   LEU 10  H  0     0      27.874 30.5   2051  -6.355 -5.704 -5.55  -5.458 -5.366 -5.319 -5.262 -5.211 -5.165 -5.13  -5.099 -5.069 -5.047 -5.021 -4.986 -4.961 -4.932 -4.906 -4.888 -4.867 -4.846 -4.824 -4.799 -4.769 -4.742 -4.716 -4.698 -4.677 -4.66  -4.642 -4.618 -4.594 -4.573 -4.556 -4.54  -4.52  -4.501 -4.488 -4.471 -4.449 -4.433 -4.412 -4.386 -4.366 -4.342 -4.322 -4.293 -4.278 -4.249 -4.228 -4.208 -4.183 -4.161 -4.123 -4.105 -4.072 -4.041 -4.017 -3.994 -3.964 -3.934 -3.909 -3.878 -3.851 -3.816 -3.791 -3.755 -3.715 -3.681 -3.638 -3.604 -3.559 -3.48  -3.415 -3.378 -3.33  -3.272 -3.229 -3.178 -3.111 -3.069 -3.01  -2.934 -2.874 -2.816 -2.708 -2.639 -2.526 -2.443 -2.272 -2.182  -2.061  -1.871  -1.697  -1.517  -1.161  -0.751  -0.156  1.202   4.607     31.817   
781   LEU 10  H  0     0.035  5.5    21.262 1558  -5.803 -5.279 -5.086 -4.961 -4.866 -4.81  -4.768 -4.729 -4.691 -4.655 -4.601 -4.579 -4.533 -4.501 -4.475 -4.436 -4.413 -4.387 -4.358 -4.333 -4.314 -4.287 -4.258 -4.225 -4.196 -4.171 -4.141 -4.118 -4.098 -4.066 -4.042 -4.023 -4.003 -3.975 -3.945 -3.919 -3.904 -3.884 -3.864 -3.838 -3.818 -3.8   -3.778 -3.75  -3.725 -3.698 -3.676 -3.654 -3.632 -3.617 -3.594 -3.55  -3.529 -3.51  -3.481 -3.444 -3.413 -3.376 -3.341 -3.304 -3.27  -3.234 -3.191 -3.157 -3.122 -3.082 -3.046 -2.999 -2.963 -2.926 -2.858 -2.798 -2.756 -2.664 -2.599 -2.543 -2.484 -2.429 -2.374 -2.281 -2.212 -2.082 -1.976 -1.868 -1.799 -1.688 -1.554 -1.421 -1.157 -0.952 -0.717  -0.576  -0.352  -0.039  0.32    0.616   1.128   1.955   3.938   6.99      22.844   
782   LEU 10  H  0     0.035  21.262 23.009 787   -5.755 -5.356 -5.206 -5.109 -5.047 -4.972 -4.929 -4.882 -4.854 -4.822 -4.785 -4.758 -4.711 -4.682 -4.66  -4.639 -4.612 -4.588 -4.566 -4.541 -4.514 -4.49  -4.472 -4.45  -4.431 -4.402 -4.382 -4.368 -4.332 -4.306 -4.283 -4.259 -4.223 -4.203 -4.162 -4.141 -4.122 -4.108 -4.08  -4.047 -4.027 -3.994 -3.979 -3.953 -3.929 -3.91  -3.89  -3.873 -3.84  -3.802 -3.78  -3.756 -3.734 -3.702 -3.682 -3.66  -3.632 -3.609 -3.592 -3.538 -3.494 -3.439 -3.411 -3.39  -3.367 -3.347 -3.301 -3.271 -3.241 -3.215 -3.156 -3.096 -3.06  -3.03  -2.955 -2.915 -2.839 -2.802 -2.709 -2.643 -2.591 -2.559 -2.515 -2.427 -2.375 -2.32  -2.184 -2.086 -2     -1.859 -1.661  -1.489  -1.142  -0.991  -0.688  -0.075  0.386   1.909   3.202   8.325     38.65    
783   LEU 10  H  0     0.035  23.009 24.522 1682  -6.342 -5.443 -5.271 -5.112 -5.041 -4.984 -4.913 -4.877 -4.826 -4.785 -4.754 -4.72  -4.687 -4.65  -4.625 -4.594 -4.567 -4.539 -4.511 -4.485 -4.456 -4.43  -4.404 -4.386 -4.357 -4.328 -4.298 -4.278 -4.258 -4.239 -4.211 -4.19  -4.162 -4.145 -4.126 -4.112 -4.08  -4.056 -4.027 -4.004 -3.992 -3.973 -3.954 -3.931 -3.901 -3.884 -3.859 -3.83  -3.808 -3.787 -3.768 -3.75  -3.721 -3.68  -3.66  -3.639 -3.622 -3.588 -3.547 -3.519 -3.486 -3.458 -3.434 -3.391 -3.365 -3.329 -3.299 -3.267 -3.243 -3.195 -3.151 -3.11  -3.065 -3.013 -2.968 -2.904 -2.88  -2.806 -2.753 -2.713 -2.677 -2.596 -2.505 -2.457 -2.382 -2.295 -2.132 -2.043 -1.935 -1.707 -1.54   -1.393  -1.103  -0.789  -0.353  0.259   0.733   1.846   3.426   5.334     457.42   
